Soil moisture,humidity,water level,temperature,label
306,94.35815354,108.0638166,17.68408797,non-fertile
306,90.19147747,106.6955204,10.2708877,fertile
354,94.78797376,108.0054343,17.22034507,fertile
359,90.50096668,100.1737964,19.667056,fertile
302,93.75652041,101.1456947,10.35609594,non-fertile
308,91.71369387,101.139435,27.255435,fertile
284,92.13229786,115.5650287,34.5917846,non-fertile
265,94.51768464,113.25373,32.39523995,non-fertile
263,91.22320999,106.362551,10.16431299,fertile
259,93.43949693,101.4819888,21.49118657,fertile
647,94.76759975,110.0447896,16.53460397,fertile
323,90.12220323,109.9455062,31.8520694,fertile
319,90.00621688,117.1311498,28.04799508,non-fertile
315,94.59551226,115.1989301,31.75048899,non-fertile
307,93.27189064,100.7896871,29.07412717,non-fertile
306,90.71037456,108.0230792,19.14381903,non-fertile
306,91.4448027,107.4287664,16.14820285,non-fertile
306,92.05811721,116.8020848,34.05296914,non-fertile
306,90.56151463,118.3271968,34.51423957,non-fertile
303,90.54608254,113.328978,32.71748548,fertile
303,92.54736032,114.3117197,25.16296632,fertile
304,94.47316879,113.9995146,27.68167318,fertile
303,90.9492967,107.0862095,21.35093384,non-fertile
302,93.25638873,103.2005992,11.69894639,fertile
303,91.49725058,243.0745066,35.21462816,non-fertile
302,90.79028064,88.46607497,42.39413392,non-fertile
299,91.14220381,119.2653877,38.4191628,fertile
316,92.11508608,235.6133585,35.33294932,fertile
290,90.07600528,196.2408242,42.92325255,fertile
312,92.85470152,203.4044028,33.83508569,non-fertile
338,92.76437927,197.5282582,33.20258348,fertile
354,93.71043692,191.7760562,23.48546973,fertile
359,90.81781439,202.0572747,29.33710543,fertile
302,94.50766912,186.6762324,40.21199348,non-fertile
308,91.70445386,197.402901,42.13473976,fertile
284,91.4618874,47.271547,32.86316618,non-fertile
280,91.38048469,232.7046126,29.80744318,non-fertile
243,93.0484859,63.62250788,31.56213762,fertile
235,93.06134398,141.1736926,36.32268069,fertile
645,94.60761797,172.4788062,37.13165026,fertile
323,93.63739039,77.71566883,38.4418717,fertile
345,90.78931681,78.85085502,32.66160599,non-fertile
354,91.55594211,149.9107557,27.92765919,non-fertile
301,91.48815629,105.8841531,39.01793345,non-fertile
306,94.65904123,51.07048113,32.51247398,non-fertile
306,91.72514851,62.62377075,38.72382798,non-fertile
306,92.83405443,110.562229,43.30204933,non-fertile
306,90.72526502,238.5008779,27.58548913,non-fertile
310,92.90951393,132.7923586,40.78881819,fertile
330,91.40301608,206.3999208,23.19451074,fertile
345,92.61715632,248.8592986,32.68067385,fertile
290,93.61082872,127.2509777,34.28879307,non-fertile
280,94.16193416,120.9512466,39.30050027,fertile
250,91.12220596,122.7628653,39.73149053,non-fertile
240,91.25589286,64.4478499,39.23342464,non-fertile
232,94.17756725,40.35153141,27.34734861,fertile
225,92.09278584,209.8678411,40.76998685,fertile
320,90.79668055,59.49373381,26.26559543,fertile
380,93.3210737,117.8201907,28.12971499,non-fertile
345,90.55561637,98.54047745,34.2804607,non-fertile
296,93.00754254,182.026807,33.7960155,fertile
230,90.87394933,207.0735119,31.53243779,fertile
306,90.51431779,74.876786,42.30495821,fertile
306,90.61964344,218.2299187,24.63676897,non-fertile
306,91.37059792,179.2720807,28.28222883,fertile
354,92.98254537,183.49095,24.48620746,non-fertile
359,94.63548176,78.8099639,42.84609252,non-fertile
302,93.10887229,103.8235658,43.67549305,fertile
308,92.92203105,165.7412972,42.07213781,fertile
284,92.12746225,136.8277041,33.46873719,fertile
265,91.66232213,48.83810592,31.7018373,fertile
263,90.03863107,199.3096432,41.41968393,non-fertile
259,94.94482086,214.4103848,42.54744013,non-fertile
647,94.63676767,63.68794608,28.91842453,non-fertile
323,93.90305729,211.8529059,43.08022702,non-fertile
319,93.96834049,209.4083305,29.20300896,non-fertile
315,91.37258067,181.527598,41.04224355,non-fertile
307,93.18240298,97.26336657,25.62446619,non-fertile
306,91.06138506,163.9069365,35.32876402,fertile
306,92.27749066,63.35298768,24.42561272,fertile
306,90.21646909,54.01872359,31.18298415,fertile
306,91.3256535,79.27201575,31.88342554,non-fertile
303,91.1756748,246.3613268,42.93368602,fertile
303,94.31994776,231.5153161,23.11407669,non-fertile
304,93.90560147,135.1694525,24.87212063,non-fertile
303,93.35191636,114.778071,43.36051537,fertile
302,90.75379971,144.6656444,26.83054058,fertile
303,93.12659793,75.95295,30.42012134,fertile
302,93.22642604,115.8163936,28.64555584,non-fertile
299,93.47888842,71.73759526,32.50037548,fertile
316,94.6428898,41.5856585,43.03714283,fertile
290,90.34546355,75.24521981,30.10773379,fertile
312,93.61055571,87.53393983,23.69212243,non-fertile
338,93.30641944,141.3381168,35.67667332,fertile
354,94.43877142,82.83061083,27.71948962,non-fertile
359,92.38282957,149.8488208,35.26824831,non-fertile
302,90.78821158,161.6892093,23.16855863,fertile
308,92.25197542,88.1300769,33.08706051,fertile
284,90.44967809,172.3458448,37.4620912,fertile
280,94.73613484,218.142147,38.73218907,fertile
243,92.74889453,93.7942847,32.57720726,non-fertile
235,93.10378595,210.2735346,38.38231475,non-fertile
645,90.09448142,234.8466111,42.93605359,non-fertile
323,92.74501561,52.95477913,25.65492304,non-fertile
345,91.99740365,159.6577388,37.58899717,non-fertile
354,93.15642801,62.68710535,29.60718808,non-fertile
301,93.02871078,174.4012337,25.34756111,non-fertile
306,93.02357765,241.8202079,25.9300384,fertile
306,94.57377401,240.4795923,32.76795887,fertile
306,90.20396783,126.8069869,29.02328049,fertile
306,90.17015833,92.11877372,40.00439101,non-fertile
310,91.25271223,234.496633,33.32315744,fertile
330,94.94021378,46.44279118,31.22790131,non-fertile
345,92.9585411,62.50689682,26.68386496,non-fertile
290,90.14732171,108.4103158,24.70528368,fertile
280,93.97379963,218.0908814,38.2016825,fertile
250,93.79503425,104.4218596,36.56769731,fertile
240,93.69111672,240.6863901,26.05375792,non-fertile
232,92.76039164,54.77830202,31.29986342,non-fertile
225,94.35110201,149.1199989,40.10207731,fertile
320,91.58076549,102.2708231,38.58954491,fertile
380,91.1508798,239.7427554,41.31330062,fertile
345,91.79430166,188.5181422,37.03551903,non-fertile
296,91.07355541,208.3357976,23.0124018,fertile
230,92.86056895,224.5903664,26.7627493,non-fertile
255,94.3138837,224.3206759,25.61294367,non-fertile
314,95.64807631,151.0761899,28.130115,fertile
332,91.53720922,179.8248944,25.02887163,fertile
312,99.64573002,181.6942283,27.79797651,fertile
345,95.11294697,184.7624496,29.25902906,fertile
188,93.69979946,150.9502632,27.10134661,non-fertile
187,90.92669463,147.8888994,25.84726298,non-fertile
182,90.98617591,178.8116076,26.58580443,non-fertile
183,99.18843684,189.6711349,28.38503882,non-fertile
208,91.81320717,145.5414413,28.43647052,non-fertile
231,96.93649473,198.8234862,28.27298134,non-fertile
248,96.46168931,144.3331315,27.00648436,non-fertile
220,99.34854917,157.9171537,27.63551259,fertile
280,99.65809151,215.9195049,26.29644905,fertile
345,95.23797989,204.7206567,27.1326009,fertile
157,97.61361544,199.7936345,25.56567803,non-fertile
150,93.40548703,172.0540491,25.94951662,fertile
258,95.01630593,218.0055713,28.03380598,non-fertile
290,91.30924833,157.2388553,29.12859129,non-fertile
312,97.00155491,171.7575545,27.0828252,fertile
338,90.01734526,172.4813641,28.11321494,fertile
354,94.18955816,156.6732553,27.5136304,fertile
359,95.48763389,205.5463111,27.63834933,non-fertile
302,94.01014388,150.0500312,29.01256899,fertile
308,95.78923137,171.6262299,26.58413917,fertile
284,97.00396405,142.9403233,28.28905147,fertile
265,96.65248672,178.9635457,28.69164799,non-fertile
263,96.30484325,209.8453993,29.70931288,fertile
259,96.66355213,149.2433497,27.14865285,non-fertile
647,91.95614918,132.1491176,29.28725038,non-fertile
323,93.31410447,134.8419069,25.06871967,fertile
319,91.20106019,194.9022136,26.92449525,fertile
315,93.64761266,171.9457959,28.27804288,fertile
307,92.73041222,204.9603677,29.18032562,fertile
306,91.64509299,160.7306991,28.3575072,non-fertile
306,93.27565685,218.5241851,29.38072512,non-fertile
306,98.08951196,218.080385,25.39241091,non-fertile
306,98.62048026,208.1181381,26.31270635,non-fertile
303,91.91185319,194.3100272,29.52501367,non-fertile
303,92.17170353,145.4172387,28.83214859,non-fertile
304,97.76865458,160.389421,28.48444906,non-fertile
303,93.39676499,156.7650823,28.74013335,fertile
302,95.59224018,165.8092179,25.00872392,fertile
303,91.14723422,192.7678575,29.8690834,fertile
302,94.59086121,150.2012138,27.54273211,non-fertile
299,98.38227669,144.6261698,26.52166434,fertile
316,95.89739958,174.796583,25.03512351,non-fertile
280,95.66997327,211.2506267,29.20394909,non-fertile
259,91.10510371,224.7006953,27.05826457,fertile
647,96.96637916,135.4186222,26.18552389,fertile
323,92.48519606,162.8432736,27.59376845,fertile
319,94.65830608,131.2451414,25.76011662,non-fertile
315,95.11320315,145.0583117,28.87862994,non-fertile
307,94.48414544,199.8778403,26.50908611,fertile
306,91.72546257,214.4128874,26.87037587,fertile
306,94.90485697,145.9298935,27.57283516,fertile
306,98.3670985,171.6516396,28.05912437,non-fertile
306,92.56492864,131.2116167,29.51611558,fertile
303,95.16333673,222.803013,28.96318258,non-fertile
303,92.36099489,157.7592626,25.09897688,non-fertile
304,92.19906776,141.3220576,27.1872282,fertile
303,90.79093862,205.5720367,29.03065024,fertile
302,95.94643831,131.0900076,27.754298,fertile
303,99.96906006,201.8258633,27.31155708,fertile
302,99.64328526,224.4016682,28.84270971,non-fertile
299,96.97300803,191.006688,26.61423461,non-fertile
316,95.65754365,215.1968037,29.70143197,non-fertile
290,91.64194826,212.867626,25.54759871,non-fertile
312,91.49882979,167.0470997,26.37978453,non-fertile
338,92.90736493,142.1430003,27.45907759,non-fertile
354,95.71935435,147.1682459,27.02269204,non-fertile
359,90.73966792,148.8398374,28.98545306,fertile
302,91.52421214,134.1279669,26.1055118,fertile
308,95.02156793,192.9036306,25.0707247,fertile
284,96.92786777,191.2996157,25.54963273,non-fertile
265,95.67906668,134.8370348,28.56973521,fertile
263,96.7036223,143.533473,26.07010807,non-fertile
259,94.38420565,178.7297725,25.51791333,non-fertile
647,94.73860514,144.1571109,25.9490364,fertile
323,95.41122824,182.4482352,28.2974764,fertile
319,91.40896307,224.8315729,29.56549169,fertile
315,95.21224392,148.3003692,29.69952329,non-fertile
307,93.28415295,195.4115025,26.14162144,fertile
306,94.79998418,209.540094,26.00175125,fertile
306,91.48889469,164.9182225,27.15116142,fertile
306,98.09861043,213.9011021,28.97318719,non-fertile
306,96.38580769,131.3387935,26.13958446,fertile
303,94.33465411,135.1272491,25.51618488,non-fertile
303,99.98187601,174.6256481,27.55821802,non-fertile
304,97.48410555,154.0621221,27.81132822,fertile
303,99.7240104,165.8248732,25.60033702,fertile
302,99.84671638,225.6323656,26.91641934,fertile
303,90.27214288,188.9252083,29.1797902,fertile
302,98.29937782,221.2258168,26.44600063,non-fertile
299,95.8840407,203.9283708,28.43572863,non-fertile
316,93.00109012,191.7723087,28.94099669,non-fertile
290,93.45042636,149.2220255,26.45488737,non-fertile
312,93.84150618,152.4238712,25.79490531,non-fertile
338,98.80313612,166.5712879,26.93141945,non-fertile
354,79.19732001,90.8022356,24.40228894,non-fertile
359,84.86275707,71.29581071,23.09595631,fertile
302,76.97696717,90.75616738,23.9656349,fertile
308,75.62137159,89.76050416,24.88738107,fertile
284,83.63276077,88.43618918,25.36243778,non-fertile
280,81.7358876,78.58494391,24.69457084,fertile
243,80.53965818,96.32600992,25.0017188,non-fertile
235,81.30681027,64.23026638,22.45942937,non-fertile
645,79.29573149,72.49800885,23.60564038,fertile
323,79.12404171,71.94608134,24.58453146,fertile
345,83.55546146,71.84080724,23.0865933,fertile
354,83.63488952,79.81328183,23.5000992,fertile
301,75.88298598,69.91563467,24.1472953,non-fertile
306,84.84422454,89.799462,24.69315538,non-fertile
306,84.44932014,90.94342484,24.484692,fertile
306,82.24415809,64.02949379,24.49112609,fertile
306,81.73049149,86.76287924,23.47986888,fertile
354,76.04203958,69.08056728,24.18586246,fertile
359,78.17952126,86.06411872,25.00755095,non-fertile
302,77.0543546,89.1188212,25.99237426,non-fertile
308,81.69105088,99.36898373,23.66457347,non-fertile
284,81.38103349,78.59595817,25.66891439,fertile
265,84.62978302,86.00758678,22.04612876,fertile
263,84.55794703,93.46595573,22.4204752,non-fertile
259,82.21276599,95.0191318,25.03149561,non-fertile
647,77.21705554,87.54004943,23.53371386,fertile
323,82.5993307,81.49543437,22.77076388,fertile
319,79.9751579,67.05961949,25.49848236,fertile
315,83.4630147,86.55517751,25.248679,fertile
307,77.51235009,64.61444234,22.78249615,fertile
306,77.43198948,71.67870701,23.37044424,non-fertile
306,78.22080815,79.56866268,24.86560781,non-fertile
306,84.51591287,80.36146974,24.14386157,fertile
306,79.04368718,97.10087029,25.03300222,non-fertile
303,84.47601498,88.54479121,23.65724079,non-fertile
303,84.09229796,88.94245493,25.54359718,non-fertile
304,79.47270984,90.42224164,22.00085141,fertile
303,78.1258666,80.96157332,23.64328417,non-fertile
302,78.02763149,84.63148859,23.96436009,fertile
303,75.6350708,61.82980133,24.65425757,non-fertile
302,84.87668973,65.0247867,24.3017998,non-fertile
299,81.02453404,90.41694635,24.29144926,non-fertile
316,84.61527627,81.05902285,24.29470232,non-fertile
290,81.19666206,99.93100821,25.72180042,non-fertile
312,76.30050373,91.9223468,24.87663664,non-fertile
338,77.34264002,75.13617229,22.60612115,non-fertile
354,75.68339729,90.4547185,23.86814008,fertile
359,76.43836957,78.82199603,23.41022496,fertile
302,81.31677618,80.03995829,24.96440768,fertile
308,80.30351815,84.62419032,25.16820129,non-fertile
284,77.07598065,77.55176318,22.72767171,fertile
280,76.25674874,86.84998693,22.45145981,non-fertile
243,75.53835214,70.65644296,23.04920461,non-fertile
235,75.66653335,62.64174227,25.29250148,fertile
645,82.33733678,66.48339303,22.95604064,fertile
323,84.14668447,91.6389565,22.80213132,fertile
345,75.98203329,84.12536744,23.54234715,fertile
354,80.80343786,98.60457373,24.41212325,non-fertile
301,75.37170612,67.08022574,22.94276687,non-fertile
306,81.13668716,95.4262599,25.53676123,non-fertile
306,81.79475917,83.46532547,25.32023717,non-fertile
306,81.53480799,65.54475812,22.426733,non-fertile
306,75.00539324,91.39578861,25.78544484,non-fertile
310,77.90621048,66.19426787,25.68959532,non-fertile
330,82.8597549,60.65381719,22.14593688,fertile
345,82.50257909,93.51042684,25.07278712,fertile
290,76.17851932,70.40557612,22.21506982,fertile
280,76.59175937,76.13090645,23.9643129,non-fertile
250,76.53237965,62.5138867,25.40059227,fertile
240,83.03878838,66.26555904,23.7805123,non-fertile
232,76.7433897,61.94626051,24.16402322,non-fertile
225,77.91757121,72.82902109,25.31468463,fertile
320,80.3509046,88.57395505,22.60361557,fertile
380,78.71555832,99.75336197,22.9535715,fertile
345,80.41198458,90.07326633,22.74446976,non-fertile
296,83.91902605,70.97358303,23.80834611,fertile
230,81.56641891,76.88582484,25.46228792,fertile
255,81.97904282,74.14169043,25.96779712,fertile
314,80.04662756,99.39557151,25.5308271,non-fertile
332,81.69801729,60.79645852,24.43847399,fertile
312,76.47039772,90.64770699,23.03887865,non-fertile
306,76.72621429,80.11272117,23.51308653,non-fertile
306,76.75768356,97.76600619,22.75805656,fertile
306,77.7293114,85.24963302,24.71252544,fertile
306,82.44777468,93.50153555,23.45969093,fertile
354,77.85055621,78.58488484,25.5503704,fertile
359,82.82904143,67.06459777,22.08458267,non-fertile
302,78.51206972,69.31153566,24.68854799,non-fertile
308,84.16855231,77.03421249,25.84997269,non-fertile
284,75.40989245,71.85436078,22.46054478,non-fertile
265,77.52425987,74.8984994,23.65629976,non-fertile
263,81.83896111,92.23645249,22.00817088,non-fertile
259,80.13456404,69.45072055,24.32630461,non-fertile
647,82.68738535,92.91915074,22.92360984,fertile
323,78.63388824,81.15072105,23.43821725,fertile
319,78.58320116,74.94136567,22.10718988,fertile
315,76.11021529,91.49697481,23.03814028,non-fertile
307,75.39752705,63.88079866,24.54795322,fertile
306,75.77503808,76.63669195,23.73868041,non-fertile
306,83.86129998,65.35747011,22.31871914,non-fertile
306,72.24850829,151.8869972,25.52468965,fertile
306,82.94164078,161.2469997,26.59104992,fertile
303,86.8870535,196.6249511,25.29781791,fertile
303,88.16513579,175.6086697,25.72100868,non-fertile
304,72.00460848,190.4242157,23.58419277,non-fertile
303,72.01364411,190.5577618,25.31042337,non-fertile
302,85.08640476,185.7446728,23.41798979,fertile
303,88.80391021,169.1168028,24.35564134,fertile
302,75.14640198,182.2685447,26.284017,non-fertile
299,83.12053888,169.3388465,25.13842773,non-fertile
316,71.91711523,150.2498675,24.88692811,fertile
290,88.36668522,189.4263485,25.75734909,fertile
312,74.68322732,199.8362913,23.12844351,fertile
338,88.95692783,151.4935635,24.9949957,fertile
354,70.88259632,195.8645552,25.21622704,fertile
359,79.26861738,164.2697011,24.39736241,non-fertile
302,71.4509053,164.4970373,23.31410442,non-fertile
308,81.86171563,191.9649389,25.72668885,fertile
284,78.21047693,169.8391177,26.96656378,non-fertile
280,74.63745355,181.2783964,23.70467146,non-fertile
243,73.84186449,153.8990984,24.90075709,non-fertile
235,72.60512854,174.7876411,23.39605743,fertile
645,79.78725152,173.1017097,26.8748389,non-fertile
323,74.99739774,151.9035477,23.1426498,fertile
345,77.62976013,184.9800516,24.29496635,non-fertile
354,89.89106506,197.1220049,24.39459498,non-fertile
301,80.76238215,174.5071843,25.7629429,non-fertile
306,84.48235878,168.7848886,25.4879684,non-fertile
306,76.2403666,183.8270791,25.37122686,non-fertile
306,81.70476368,180.1237765,26.21312799,non-fertile
306,78.54340987,186.2337571,24.30748599,non-fertile
310,87.98329901,150.3166152,23.76554749,fertile
330,78.53037059,162.2847429,24.79853023,fertile
345,74.09956958,199.4766779,23.20683504,fertile
290,70.89000744,184.4633281,23.66805429,non-fertile
280,85.72530641,159.5718087,25.12417673,fertile
250,83.46409075,167.7230632,23.89069041,non-fertile
240,81.45139295,196.6587013,23.09433785,non-fertile
232,82.85284045,166.1365886,24.21744605,fertile
225,71.31342851,153.6390212,24.06475727,fertile
320,74.4407048,175.572958,24.85441411,fertile
380,76.85691248,197.2101782,26.41915161,fertile
345,77.01222585,196.469984,24.89326318,non-fertile
296,82.7015932,166.2160846,23.25583402,non-fertile
230,87.06071115,179.1630865,24.7634518,non-fertile
319,78.62697699,166.6415254,24.97042599,non-fertile
315,80.49172597,150.6326874,26.12797248,non-fertile
307,81.65769588,163.3488091,25.97825807,non-fertile
306,73.35763537,186.6898282,26.2830571,non-fertile
306,83.31240346,176.1516409,26.38905406,fertile
306,73.7459581,168.0432282,25.2746335,fertile
306,78.45959697,155.3851533,23.09499564,fertile
303,81.76904006,193.2418382,25.79351957,non-fertile
303,87.88255345,160.6217342,23.17403323,fertile
304,79.95150917,182.2582277,25.63215038,non-fertile
303,87.81661683,152.6194403,25.848795,non-fertile
302,80.90424543,181.2915605,26.56767277,fertile
303,72.97198375,189.9711184,26.24532085,fertile
302,73.19897535,177.2233048,26.91515043,fertile
299,82.11319791,159.9210934,24.36972377,non-fertile
316,79.15532398,187.1735424,25.71901283,fertile
290,88.3313023,169.4168014,25.01157559,fertile
312,76.44048625,188.6372826,25.40785911,fertile
338,74.27607475,153.7447398,23.28081,non-fertile
354,82.09053379,167.0576456,23.98651719,fertile
359,83.20630007,192.2316221,24.48556447,non-fertile
302,84.09985284,154.8390847,25.86705009,non-fertile
308,79.46283115,185.25947,23.5643831,fertile
284,74.89465426,192.4931257,24.2248758,fertile
280,86.97061481,176.5268267,25.49386782,fertile
243,79.47557931,195.7571622,24.97178693,fertile
235,82.09281674,156.3616174,24.80624984,non-fertile
645,76.66724969,157.1215052,23.16814977,non-fertile
323,89.86454053,175.1742112,24.25133493,non-fertile
345,78.00774772,154.8238864,26.58361011,non-fertile
354,78.20392774,153.9199807,26.82489244,non-fertile
301,81.13449097,169.9288234,25.49674786,non-fertile
306,80.57226761,176.8604109,24.09874353,non-fertile
306,86.20899734,176.103677,23.18866654,fertile
306,78.51063754,183.4065252,26.24347471,fertile
306,71.14782585,160.0889553,23.75091572,fertile
354,79.1188943,171.4892533,26.13871511,non-fertile
359,71.23690851,193.1007598,26.14576648,fertile
302,73.48655995,171.4716375,26.91643698,non-fertile
308,77.17331847,157.8548562,26.5232969,non-fertile
284,80.94023552,190.312216,23.81579631,fertile
265,86.84264005,152.9801697,26.50838667,fertile
263,70.95705996,199.3355744,26.63952463,fertile
259,79.79609448,187.3096148,23.3250131,non-fertile
647,73.96164569,180.2513601,26.47549543,non-fertile
323,74.36794079,172.6442654,23.78756036,fertile
319,75.99987588,193.7141828,25.49941707,fertile
315,73.65346838,184.7674863,23.24925555,fertile
307,89.05587886,193.8778713,26.98582182,non-fertile
306,86.14290267,150.2355238,23.61475336,fertile
306,86.79261344,177.5147313,23.87484465,non-fertile
306,88.07112278,154.6608736,23.92887902,non-fertile
306,81.68688879,190.7886386,24.81441246,fertile
303,82.286484,190.9684885,24.44743944,fertile
303,73.81994896,159.3223075,26.57421679,fertile
304,57.36469955,191.6549412,26.33377983,fertile
303,55.32222678,144.6861336,26.45288458,non-fertile
302,52.88667115,136.7325092,25.70822684,non-fertile
303,56.18107663,147.2757818,24.12832546,non-fertile
302,60.39523266,122.2103248,23.44372334,non-fertile
299,52.26994674,139.3670753,23.4123707,non-fertile
316,50.40609436,164.4971875,23.05951896,non-fertile
290,63.65861483,129.8765443,23.07895447,non-fertile
312,51.11044023,122.8392822,27.6496114,fertile
338,69.35161206,171.3764462,25.46743689,fertile
354,55.55164819,140.6305213,26.7350622,fertile
359,52.50987966,189.0944824,26.20811417,non-fertile
302,57.27927475,165.6872119,27.0424167,fertile
308,51.93952357,135.1386537,24.65090184,non-fertile
284,55.99375012,148.9812525,27.35152643,non-fertile
280,62.26244581,135.0119649,25.17787724,fertile
243,68.00096043,161.8944624,23.11438731,fertile
235,52.95261751,175.7260273,27.22783677,fertile
645,60.5160021,194.1755471,23.26316991,non-fertile
323,57.53161469,124.2261737,25.234661,fertile
345,57.72920846,195.7733251,25.59535262,fertile
354,60.49244602,190.2257843,25.5674832,fertile
301,51.29043632,196.2736367,25.67324193,non-fertile
306,62.65692638,148.6977358,24.40726724,fertile
306,66.76090123,144.6576424,23.69287069,non-fertile
306,66.99765375,180.5059257,24.53460016,non-fertile
306,52.89368299,192.4280381,27.13140403,fertile
310,68.49299897,167.4358075,27.56088634,fertile
330,55.27564977,191.3980675,23.59302313,fertile
345,52.13864034,117.3113562,23.17714381,fertile
290,51.29142534,197.6439711,24.71384065,non-fertile
280,64.72543073,119.6324109,24.38534644,non-fertile
299,51.59100753,126.1752206,27.15998538,non-fertile
316,67.09608099,120.6494434,26.53543168,non-fertile
290,60.76645256,191.4508931,27.01207284,non-fertile
312,58.45742907,117.9389993,27.55906475,non-fertile
338,53.00366334,168.2644287,23.32293161,non-fertile
354,54.30329632,115.1564012,24.23850608,fertile
359,64.10651528,122.6847408,23.42611644,fertile
302,55.83288958,176.9020924,26.02241444,fertile
308,56.7685316,124.4135035,24.83846178,non-fertile
284,65.64381357,148.3771202,26.24092174,fertile
265,66.02411187,181.6368274,24.43011925,non-fertile
263,62.1445102,153.477776,26.00373964,non-fertile
259,62.26594559,193.7461968,26.22367404,fertile
647,63.55324262,190.2440566,27.09617155,fertile
323,61.03273481,199.4735636,25.64004392,fertile
319,54.36976075,139.8619431,27.74576987,non-fertile
315,54.28617819,133.1120232,26.24928198,non-fertile
307,52.24226285,156.1543898,26.67377159,fertile
306,55.7497332,139.5013171,27.10210397,fertile
306,61.26002598,196.6492664,27.62975458,fertile
306,55.51673151,130.6377143,27.5364547,non-fertile
306,50.56339727,130.3797119,23.56960509,fertile
303,57.93250202,192.8736822,24.99451759,non-fertile
303,54.41094079,177.816092,27.56441788,non-fertile
304,61.10935084,161.5279095,23.98143338,fertile
303,67.37768353,122.4073418,24.22984659,fertile
302,68.66257977,168.8383605,25.60153969,fertile
303,53.57285558,184.4103931,24.31274458,fertile
302,52.25738495,177.3176161,26.36629861,non-fertile
299,57.1621814,152.0616227,26.5602777,non-fertile
316,58.50650238,121.5586297,26.35034208,non-fertile
290,57.88370456,156.1457255,25.20406808,non-fertile
312,55.18792166,171.6976946,23.35723208,non-fertile
338,59.68849145,185.1568059,23.60567546,non-fertile
354,69.94807345,163.2708732,24.18471151,non-fertile
359,53.83876189,175.3723314,26.44414097,fertile
302,63.37479229,147.8035305,26.12492233,fertile
308,64.47858698,192.7121236,27.77363343,fertile
284,62.67087838,193.5866233,25.55656667,non-fertile
265,67.96910852,115.2325531,27.92374437,fertile
263,52.31098539,161.3432535,26.05968403,non-fertile
259,64.57578034,163.6269496,26.35770906,non-fertile
647,54.15319242,129.5481144,24.91370487,fertile
323,68.4233391,192.4288139,27.31317116,fertile
319,52.26311691,136.3027766,26.1387869,fertile
315,67.06230539,162.5769606,23.1069385,non-fertile
307,68.44030686,171.8839938,23.52648086,fertile
306,68.48030408,194.8773479,25.11711046,fertile
306,58.84880599,134.6803969,24.02952505,fertile
306,69.71184111,158.8608887,26.70897548,non-fertile
306,50.50148528,126.8073984,26.71717393,fertile
303,56.46829641,137.7044047,24.59245684,non-fertile
303,50.66687215,143.9955548,27.51006055,non-fertile
304,58.52534263,156.6810374,27.57847581,fertile
303,57.56695719,145.105065,26.65069302,fertile
302,62.0183627,142.8610793,26.97251562,fertile
303,52.97841162,153.1201644,23.17124551,fertile
302,65.44340921,186.1728203,23.52652084,non-fertile
299,55.196224,141.4831644,27.30901814,non-fertile
316,62.88179198,181.4170812,27.54823036,non-fertile
290,57.04151119,188.5506536,25.627355,non-fertile
312,50.04557009,183.468585,23.29250318,non-fertile
338,53.74144743,166.2549307,24.91461008,non-fertile
354,66.4132686,177.7745075,26.77463708,non-fertile
359,56.63636248,127.92461,27.41711238,fertile
302,67.22512329,173.3228386,24.13179691,fertile
308,52.12739421,127.1752928,26.2724184,fertile
284,60.39647474,140.9370415,23.60301571,non-fertile
